language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
OLD_CHURCH_SLAVONIC	chu	green	1425	green	zElEnu	green:A	green:A	
PORTUGUESE	por	green	1425	green	verd3	green:G	green:G	
OLD_IRISH	sga	green	1425	green	u3ne	green:K	green:K	
IRISH	gle	green	1425	green	glas	green:A	green:A	
MIDDLE_BRETON		green	1425	green	glas	green:A	green:A	
GERMAN	deu	green	1425	green	grin	green:B	green:B	
DANISH_FJOLDE		green	1425	green	grien	green:B	green:B	
OSSETIC	oss	green	1425	green	tsy~EG	green:M	green:M	
MACEDONIAN	mkd	green	1425	green	zelEn	green:A	green:A	
LATIN	lat	green	1425	green	wiridis	green:G	green:G	
FRENCH	fra	green	1425	green	vEr	green:G	green:G	
URDU	urd	green	1425	green	h3ra	green:I	green:I	
POLISH	pol	green	1425	green	ZElon3	green:A	green:A	
FRISIAN	frs	green	1425	green	gri3n	green:B	green:B	
BULGARIAN	bul	green	1425	green	z3lEn	green:A	green:A	
CLASSICAL_ARMENIAN	xcl	green	1425	green	kanaCh~	green:E	green:E	
ARMENIAN_EASTERN	hye	green	1425	green	kanaCh~	green:E	green:E	
SORBIAN_LOWER	dsb	green	1425	green	zEly~En3	green:A	green:A	
CATALAN	cat	green	1425	green	bert	green:G	green:G	
SERBO-CROATIAN	srp	green	1425	green	zElEn	green:A	green:A	
RUSSIAN	rus	green	1425	green	zy~Ely~on3y	green:A	green:A	
OSSETIC_DIGOR	oss	green	1425	green	TaG	green:M	green:M	
MIDDLE_CORNISH	cor	green	1425	green	gwEr	green:T	green:T	
SWEDISH	swe	yellow	1424	yellow	g3l	yellow:A	yellow:A	
DANISH	dan	yellow	1424	yellow	gu"l	yellow:A	yellow:A	
GUTNISH_LAU		yellow	1424	yellow	gEular	yellow:A	yellow:A	
OSSETIC_IRON	oss	yellow	1424	yellow	bur	yellow:M	yellow:M	
BIHARI	mai	yellow	1424	yellow	pii3r	yellow:H	yellow:H	
DUTCH	nld	yellow	1424	yellow	xel	yellow:A	yellow:A	
MARATHI	mar	yellow	1424	yellow	piwLa	yellow:H	yellow:H	
SORBIAN_UPPER	hsb	yellow	1424	yellow	Zot3	yellow:A	yellow:A	
ORIYA	ori	yellow	1424	yellow	hoLodia	yellow:L	yellow:L	
SLOVENIAN	slv	yellow	1424	yellow	rumEn	yellow:R	yellow:R	
BELARUSIAN	bel	yellow	1424	yellow	Zowt3	yellow:A	yellow:A	
ANCIENT_GREEK	grc	yellow	1424	yellow	ksanth~os	yellow:Q	yellow:Q	
GREEK	ell	yellow	1424	yellow	Titrinos	yellow:G	yellow:G	
OLD_SWEDISH		yellow	1424	yellow	gul	yellow:A	yellow:A	
ICELANDIC	isl	yellow	1424	yellow	gilir	yellow:A	yellow:A	
SLOVAK	slk	yellow	1424	yellow	Zlti	yellow:A	yellow:A	
ENGLISH	eng	yellow	1424	yellow	yEl3u	yellow:A	yellow:A	
ASSAMESE	asm	yellow	1424	yellow	holodhia	yellow:L	yellow:L	
BRETON	bre	yellow	1424	yellow	mel3n	yellow:D	yellow:D	
ITALIAN	ita	yellow	1424	yellow	dZallo	yellow:F	yellow:F	
ELFDALIAN	qov	yellow	1424	yellow	g33l	yellow:A	yellow:A	
FAROESE	fao	yellow	1424	yellow	gulur	yellow:A	yellow:A	
UKRAINIAN	ukr	yellow	1424	yellow	Zowtiy	yellow:A	yellow:A	
CZECH	ces	yellow	1424	yellow	Zluti	yellow:A	yellow:A	
STAVANGERSK		yellow	1424	yellow	g3l3	yellow:A	yellow:A	
NORWEGIAN_RIKSMAL	nor	yellow	1424	yellow	g3r	yellow:A	yellow:A	
OLD_NORSE	non	yellow	1424	yellow	gulr	yellow:A	yellow:A	
SPANISH	spa	yellow	1424	yellow	amarilo	yellow:C	yellow:C	
MAGAHI	mag	yellow	1424	yellow	pi3r	yellow:H	yellow:H	
OLD_CHURCH_SLAVONIC	chu	yellow	1424	yellow	Zly~tu	yellow:A	yellow:A	
PORTUGUESE	por	yellow	1424	yellow	amarElu	yellow:C	yellow:C	
OLD_IRISH	sga	yellow	1424	yellow	bude	yellow:I	yellow:I	
MIDDLE_BRETON		yellow	1424	yellow	melen	yellow:D	yellow:D	
GERMAN	deu	yellow	1424	yellow	gElp	yellow:A	yellow:A	
DANISH_FJOLDE		yellow	1424	yellow	gul	yellow:A	yellow:A	
OSSETIC	oss	yellow	1424	yellow	bur	yellow:M	yellow:M	
MACEDONIAN	mkd	yellow	1424	yellow	Zolt	yellow:A	yellow:A	
FRENCH	fra	yellow	1424	yellow	Zon	yellow:F	yellow:F	
URDU	urd	yellow	1424	yellow	pila	yellow:H	yellow:H	
POLISH	pol	yellow	1424	yellow	Zuwt3	yellow:A	yellow:A	
FRISIAN	frs	yellow	1424	yellow	gel	yellow:A	yellow:A	
BULGARIAN	bul	yellow	1424	yellow	ZoLt	yellow:A	yellow:A	
CLASSICAL_ARMENIAN	xcl	yellow	1424	yellow	deLin	yellow:O	yellow:O	
ARMENIAN_EASTERN	hye	yellow	1424	yellow	dEGin	yellow:O	yellow:O	
SORBIAN_LOWER	dsb	yellow	1424	yellow	Zowt3	yellow:A	yellow:A	
CATALAN	cat	yellow	1424	yellow	grok	yellow:E	yellow:E	
SERBO-CROATIAN	srp	yellow	1424	yellow	Zt	yellow:A	yellow:A	
RUSSIAN	rus	yellow	1424	yellow	ZoLt3y	yellow:A	yellow:A	
OSSETIC_DIGOR	oss	yellow	1424	yellow	bora	yellow:M	yellow:M	
MIDDLE_CORNISH	cor	yellow	1424	yellow	mElin	yellow:D	yellow:D	
SWEDISH	swe	full	1429	full	f3l	full:A	full:A	
DANISH	dan	full	1429	full	ful"	full:A	full:A	
GUTNISH_LAU		full	1429	full	fular	full:A	full:A	
ICELANDIC	isl	full	1429	full	fidlir	full:A	full:A	
BIHARI	mai	full	1429	full	bh3r3l	full:C	full:C	
SORBIAN_UPPER	hsb	full	1429	full	pon3	full:A	full:A	
ORIYA	ori	full	1429	full	purnno	full:A	full:A	
SLOVENIAN	slv	full	1429	full	pown	full:A	full:A	
BELARUSIAN	bel	full	1429	full	pown3	full:A	full:A	
ANCIENT_GREEK	grc	full	1429	full	plErEs	full:A	full:A	
GREEK	ell	full	1429	full	Sematos	full:F	full:F	
OLD_SWEDISH		full	1429	full	fulder	full:A	full:A	
SLOVAK	slk	full	1429	full	plni	full:A	full:A	
DUTCH	nld	full	1429	full	vol	full:A	full:A	
ASSAMESE	asm	full	1429	full	bhora	full:C	full:C	
BRETON	bre	full	1429	full	len	full:A	full:A	
ITALIAN	ita	full	1429	full	pyEno	full:A	full:A	
ELFDALIAN	qov	full	1429	full	f3l	full:A	full:A	
FAROESE	fao	full	1429	full	fudlur	full:A	full:A	
UKRAINIAN	ukr	full	1429	full	powniy	full:A	full:A	
CZECH	ces	full	1429	full	plni	full:A	full:A	
STAVANGERSK		full	1429	full	fudl3	full:A	full:A	
NORWEGIAN_RIKSMAL	nor	full	1429	full	f3l	full:A	full:A	
OLD_NORSE	non	full	1429	full	fulr	full:A	full:A	
SPANISH	spa	full	1429	full	leno	full:A	full:A	
MAGAHI	mag	full	1429	full	bh~3r3l	full:C	full:C	
OLD_CHURCH_SLAVONIC	chu	full	1429	full	plnu	full:A	full:A	
OLD_IRISH	sga	full	1429	full	lan	full:A	full:A	
MIDDLE_BRETON		full	1429	full	len	full:A	full:A	
GERMAN	deu	full	1429	full	fol	full:A	full:A	
DANISH_FJOLDE		full	1429	full	fuly~	full:A	full:A	
IRISH	gle	full	1429	full	lan	full:A	full:A	
MACEDONIAN	mkd	full	1429	full	poln	full:A	full:A	
LATIN	lat	full	1429	full	plenus	full:A	full:A	
FRENCH	fra	full	1429	full	plE	full:A	full:A	
URDU	urd	full	1429	full	pur3	full:A	full:A	
POLISH	pol	full	1429	full	pEwn3	full:A	full:A	
BULGARIAN	bul	full	1429	full	pol3n	full:A	full:A	
CLASSICAL_ARMENIAN	xcl	full	1429	full	li	full:A	full:A	
ARMENIAN_EASTERN	hye	full	1429	full	li	full:A	full:A	
SORBIAN_LOWER	dsb	full	1429	full	pown3	full:A	full:A	
SERBO-CROATIAN	srp	full	1429	full	pn	full:A	full:A	
RUSSIAN	rus	full	1429	full	poLn3y	full:A	full:A	
MIDDLE_CORNISH	cor	full	1429	full	len	full:A	full:A	
SWEDISH	swe	sky	1732	sky	Si	sky:H	sky:H	
DANISH	dan	sky	1732	sky	hem3l	sky:B	sky:B	
GUTNISH_LAU		sky	1732	sky	himEl	sky:B	sky:B	
OSSETIC_IRON	oss	sky	1732	sky	arv	sky:O	sky:O	
BIHARI	mai	sky	1732	sky	akas	sky:D	sky:D	
DUTCH	nld	sky	1732	sky	hEm3l	sky:B	sky:B	
MARATHI	mar	sky	1732	sky	akaS	sky:D	sky:D	
SORBIAN_UPPER	hsb	sky	1732	sky	nebyo	sky:G	sky:G	
ORIYA	ori	sky	1732	sky	akaso	sky:D	sky:D	
SLOVENIAN	slv	sky	1732	sky	nEbo	sky:G	sky:G	
BELARUSIAN	bel	sky	1732	sky	ny~Eba	sky:G	sky:G	
ANCIENT_GREEK	grc	sky	1732	sky	uranos	sky:I	sky:I	
GREEK	ell	sky	1732	sky	uranos	sky:I	sky:I	
OLD_SWEDISH		sky	1732	sky	himil	sky:B	sky:B	
ICELANDIC	isl	sky	1732	sky	himin	sky:B	sky:B	
SLOVAK	slk	sky	1732	sky	5Ebo	sky:G	sky:G	
ENGLISH	eng	sky	1732	sky	skai	sky:H	sky:H	
ASSAMESE	asm	sky	1732	sky	akax	sky:D	sky:D	
ITALIAN	ita	sky	1732	sky	tSElo	sky:E	sky:E	
ELFDALIAN	qov	sky	1732	sky	imil	sky:B	sky:B	
FAROESE	fao	sky	1732	sky	himal	sky:B	sky:B	
UKRAINIAN	ukr	sky	1732	sky	nEbo	sky:G	sky:G	
CZECH	ces	sky	1732	sky	obloha	sky:C	sky:C	
STAVANGERSK		sky	1732	sky	him3l	sky:B	sky:B	
NORWEGIAN_RIKSMAL	nor	sky	1732	sky	him3l	sky:B	sky:B	
OLD_NORSE	non	sky	1732	sky	himin	sky:B	sky:B	
SPANISH	spa	sky	1732	sky	8yelo	sky:E	sky:E	
MAGAHI	mag	sky	1732	sky	3sman	sky:A	sky:A	
OLD_CHURCH_SLAVONIC	chu	sky	1732	sky	nEbo	sky:G	sky:G	
PORTUGUESE	por	sky	1732	sky	sEw	sky:E	sky:E	
OLD_IRISH	sga	sky	1732	sky	sper	sky:J	sky:J	
GERMAN	deu	sky	1732	sky	himl	sky:B	sky:B	
DANISH_FJOLDE		sky	1732	sky	hem3l	sky:B	sky:B	
OSSETIC	oss	sky	1732	sky	arv	sky:O	sky:O	
MACEDONIAN	mkd	sky	1732	sky	nebo	sky:G	sky:G	
LATIN	lat	sky	1732	sky	kaelum	sky:E	sky:E	
FRENCH	fra	sky	1732	sky	syEl	sky:E	sky:E	
URDU	urd	sky	1732	sky	7asman	sky:A	sky:A	
POLISH	pol	sky	1732	sky	5Ebo	sky:G	sky:G	
FRISIAN	frs	sky	1732	sky	him3l	sky:B	sky:B	
BULGARIAN	bul	sky	1732	sky	n3bE	sky:G	sky:G	
CLASSICAL_ARMENIAN	xcl	sky	1732	sky	erkinkh~	sky:P	sky:P	
ARMENIAN_EASTERN	hye	sky	1732	sky	yErkinkh~	sky:P	sky:P	
SORBIAN_LOWER	dsb	sky	1732	sky	neybyo	sky:G	sky:G	
CATALAN	cat	sky	1732	sky	sEl	sky:E	sky:E	
SERBO-CROATIAN	srp	sky	1732	sky	nEbo	sky:G	sky:G	
RUSSIAN	rus	sky	1732	sky	ny~Ebo	sky:G	sky:G	
OSSETIC_DIGOR	oss	sky	1732	sky	arv	sky:O	sky:O	
SWEDISH	swe	smell	1586	smell	l3kta	smell:K	smell:K	
DANISH	dan	smell	1586	smell	logdh~3	smell:K	smell:K	
GUTNISH_LAU		smell	1586	smell	luktE	smell:K	smell:K	
OSSETIC_IRON	oss	smell	1586	smell	Smud	smell:V	smell:V	
BIHARI	mai	smell	1586	smell	g3ndhae3b	smell:Q	smell:Q	
MARATHI	mar	smell	1586	smell	wasgh~ene	smell:O	smell:O	
SORBIAN_UPPER	hsb	smell	1586	smell	tSutS	smell:S	smell:S	
ORIYA	ori	smell	1586	smell	suNghiba	smell:O	smell:O	
SLOVENIAN	slv	smell	1586	smell	tSutiti	smell:Y	smell:Y	
BELARUSIAN	bel	smell	1586	smell	tSutsy~	smell:S	smell:S	
ANCIENT_GREEK	grc	smell	1586	smell	osph~rainomai	smell:R/W	smell:R/W	
GREEK	ell	smell	1586	smell	mirizo	smell:N	smell:N	
OLD_SWEDISH		smell	1586	smell	lukta	smell:K	smell:K	
ICELANDIC	isl	smell	1586	smell	8Eva	smell:M	smell:M	
SLOVAK	slk	smell	1586	smell	tsiTiT	smell:Y	smell:Y	
DUTCH	nld	smell	1586	smell	rEik3n	smell:B	smell:B	
ASSAMESE	asm	smell	1586	smell	xuN	smell:O	smell:O	
ITALIAN	ita	smell	1586	smell	odorare	smell:W	smell:W	
ELFDALIAN	qov	smell	1586	smell	l3kta	smell:K	smell:K	
FAROESE	fao	smell	1586	smell	th~Evya	smell:M	smell:M	
UKRAINIAN	ukr	smell	1586	smell	tSuti	smell:S	smell:S	
CZECH	ces	smell	1586	smell	tsiTit	smell:Y	smell:Y	
STAVANGERSK		smell	1586	smell	lukta	smell:K	smell:K	
NORWEGIAN_RIKSMAL	nor	smell	1586	smell	l3kt3	smell:K	smell:K	
OLD_NORSE	non	smell	1586	smell	8efa	smell:M	smell:M	
SPANISH	spa	smell	1586	smell	oler	smell:W	smell:W	
MAGAHI	mag	smell	1586	smell	suNgh~na	smell:O	smell:O	
OLD_CHURCH_SLAVONIC	chu	smell	1586	smell	tSiti	smell:S	smell:S	
PORTUGUESE	por	smell	1586	smell	Seyrar	smell:G	smell:G	
OLD_IRISH	sga	smell	1586	smell	bol38	smell:U	smell:U	
GERMAN	deu	smell	1586	smell	riSn	smell:B	smell:B	
DANISH_FJOLDE		smell	1586	smell	dien	smell:D	smell:D	
MACEDONIAN	mkd	smell	1586	smell	tSufstvuva	smell:S	smell:S	
LATIN	lat	smell	1586	smell	olfaTere	smell:W	smell:W	
FRENCH	fra	smell	1586	smell	satir	smell:P	smell:P	
URDU	urd	smell	1586	smell	sgh~n3	smell:O	smell:O	
POLISH	pol	smell	1586	smell	tSutS	smell:S	smell:S	
FRISIAN	frs	smell	1586	smell	styoNk3	smell:L	smell:L	
BULGARIAN	bul	smell	1586	smell	usESt3m	smell:Z	smell:Z	
CLASSICAL_ARMENIAN	xcl	smell	1586	smell	hototim	smell:W	smell:W	
ARMENIAN_EASTERN	hye	smell	1586	smell	hototel	smell:W	smell:W	
SORBIAN_LOWER	dsb	smell	1586	smell	tsuS	smell:S	smell:S	
CATALAN	cat	smell	1586	smell	ulura	smell:W	smell:W	
SERBO-CROATIAN	srp	smell	1586	smell	osyEtSati	smell:Z	smell:Z	
RUSSIAN	rus	smell	1586	smell	tSustvovaty~	smell:S	smell:S	
OSSETIC_DIGOR	oss	smell	1586	smell	asmot	smell:V	smell:V	
SWEDISH	swe	short	1645	short	kort	short:B	short:B	
DANISH	dan	short	1645	short	gh~odh~	short:B	short:B	
GUTNISH_LAU		short	1645	short	kortar	short:B	short:B	
OSSETIC_IRON	oss	short	1645	short	sibir	short:O	short:O	
BIHARI	mai	short	1645	short	Thot	short:I	short:I	
DUTCH	nld	short	1645	short	kort	short:B	short:B	
MARATHI	mar	short	1645	short	th~eNgna	short:Z	short:Z	
SORBIAN_UPPER	hsb	short	1645	short	krutki	short:D	short:D	
ORIYA	ori	short	1645	short	Thoto	short:I	short:I	
SLOVENIAN	slv	short	1645	short	krat3k	short:D	short:D	
BELARUSIAN	bel	short	1645	short	karotky~i	short:D	short:D	
ANCIENT_GREEK	grc	short	1645	short	brakh~is	short:M	short:M	
GREEK	ell	short	1645	short	kondos	short:H	short:H	
OLD_SWEDISH		short	1645	short	kort	short:B	short:B	
ICELANDIC	isl	short	1645	short	stih~tir	short:G	short:G	
SLOVAK	slk	short	1645	short	kratki	short:D	short:D	
ENGLISH	eng	short	1645	short	Sot	short:D	short:D	
ASSAMESE	asm	short	1645	short	suti	short:U	short:U	
ITALIAN	ita	short	1645	short	korto	short:D	short:D	
ELFDALIAN	qov	short	1645	short	st3t	short:G	short:G	
FAROESE	fao	short	1645	short	skamur	short:Q	short:Q	
UKRAINIAN	ukr	short	1645	short	korotkiy	short:D	short:D	
CZECH	ces	short	1645	short	kratki	short:D	short:D	
STAVANGERSK		short	1645	short	st3t3	short:G	short:G	
NORWEGIAN_RIKSMAL	nor	short	1645	short	kot	short:B	short:B	
OLD_NORSE	non	short	1645	short	stutr	short:G	short:G	
SPANISH	spa	short	1645	short	korto	short:D	short:D	
MAGAHI	mag	short	1645	short	Th~ota	short:I	short:I	
OLD_CHURCH_SLAVONIC	chu	short	1645	short	kratuku	short:D	short:D	
PORTUGUESE	por	short	1645	short	kurtu	short:D	short:D	
OLD_IRISH	sga	short	1645	short	kum3r	short:M	short:M	
GERMAN	deu	short	1645	short	kurts	short:B	short:B	
DANISH_FJOLDE		short	1645	short	kord	short:B	short:B	
OSSETIC	oss	short	1645	short	ts3b3r	short:O	short:O	
MACEDONIAN	mkd	short	1645	short	kratok	short:D	short:D	
LATIN	lat	short	1645	short	brewis	short:M	short:M	
FRENCH	fra	short	1645	short	kur	short:D	short:D	
URDU	urd	short	1645	short	Ch~ot3	short:I	short:I	
POLISH	pol	short	1645	short	krutky~i	short:D	short:D	
FRISIAN	frs	short	1645	short	kuat	short:B	short:B	
BULGARIAN	bul	short	1645	short	kos	short:Ab	short:Ab	
CLASSICAL_ARMENIAN	xcl	short	1645	short	karC	short:D	short:D	
ARMENIAN_EASTERN	hye	short	1645	short	karC	short:D	short:D	
SORBIAN_LOWER	dsb	short	1645	short	krotki	short:D	short:D	
CATALAN	cat	short	1645	short	kur	short:D	short:D	
SERBO-CROATIAN	srp	short	1645	short	kratak	short:D	short:D	
RUSSIAN	rus	short	1645	short	korotky~iy	short:D	short:D	
OSSETIC_DIGOR	oss	short	1645	short	Tubur	short:O	short:O	
MIDDLE_CORNISH	cor	short	1645	short	bEr	short:F	short:F	
SWEDISH	swe	sleep	1585	sleep	sova	sleep:C	sleep:C	
DANISH	dan	sleep	1585	sleep	sow3	sleep:C	sleep:C	
GUTNISH_LAU		sleep	1585	sleep	sivE	sleep:C	sleep:C	
OSSETIC_IRON	oss	sleep	1585	sleep	finaykan	sleep:J	sleep:J	
BIHARI	mai	sleep	1585	sleep	nindp3r3b	sleep:C	sleep:C	
DUTCH	nld	sleep	1585	sleep	slap3n	sleep:C	sleep:C	
MARATHI	mar	sleep	1585	sleep	dzopne	sleep:D	sleep:D	
SORBIAN_UPPER	hsb	sleep	1585	sleep	spatS	sleep:C	sleep:C	
ORIYA	ori	sleep	1585	sleep	so	sleep:C	sleep:C	
SLOVENIAN	slv	sleep	1585	sleep	spati	sleep:C	sleep:C	
BELARUSIAN	bel	sleep	1585	sleep	spatsy~	sleep:C	sleep:C	
ANCIENT_GREEK	grc	sleep	1585	sleep	kath~eudo	sleep:R	sleep:R	
GREEK	ell	sleep	1585	sleep	Timame	sleep:G	sleep:G	
OLD_SWEDISH		sleep	1585	sleep	sova	sleep:C	sleep:C	
ICELANDIC	isl	sleep	1585	sleep	sova	sleep:C	sleep:C	
SLOVAK	slk	sleep	1585	sleep	spaT	sleep:C	sleep:C	
ENGLISH	eng	sleep	1585	sleep	slip	sleep:C	sleep:C	
ASSAMESE	asm	sleep	1585	sleep	xo	sleep:C	sleep:C	
ITALIAN	ita	sleep	1585	sleep	dormire	sleep:E	sleep:E	
ELFDALIAN	qov	sleep	1585	sleep	sovo	sleep:C	sleep:C	
FAROESE	fao	sleep	1585	sleep	sova	sleep:C	sleep:C	
UKRAINIAN	ukr	sleep	1585	sleep	spati	sleep:C	sleep:C	
CZECH	ces	sleep	1585	sleep	spat	sleep:C	sleep:C	
STAVANGERSK		sleep	1585	sleep	sowa	sleep:C	sleep:C	
NORWEGIAN_RIKSMAL	nor	sleep	1585	sleep	sow3	sleep:C	sleep:C	
OLD_NORSE	non	sleep	1585	sleep	sova	sleep:C	sleep:C	
SPANISH	spa	sleep	1585	sleep	dormir	sleep:E	sleep:E	
OLD_CHURCH_SLAVONIC	chu	sleep	1585	sleep	supati	sleep:C	sleep:C	
PORTUGUESE	por	sleep	1585	sleep	durmir	sleep:E	sleep:E	
OLD_IRISH	sga	sleep	1585	sleep	kontuli	sleep:H	sleep:H	
GERMAN	deu	sleep	1585	sleep	Slafn	sleep:C	sleep:C	
DANISH_FJOLDE		sleep	1585	sleep	sow	sleep:C	sleep:C	
OSSETIC	oss	sleep	1585	sleep	Gw3s3n	sleep:J	sleep:J	
MACEDONIAN	mkd	sleep	1585	sleep	spiE	sleep:C	sleep:C	
LATIN	lat	sleep	1585	sleep	dormire	sleep:E	sleep:E	
FRENCH	fra	sleep	1585	sleep	dormir	sleep:E	sleep:E	
URDU	urd	sleep	1585	sleep	son3	sleep:C	sleep:C	
POLISH	pol	sleep	1585	sleep	spatS	sleep:C	sleep:C	
FRISIAN	frs	sleep	1585	sleep	sli3p3	sleep:C	sleep:C	
BULGARIAN	bul	sleep	1585	sleep	spy~o	sleep:C	sleep:C	
SERBO-CROATIAN	srp	sleep	1585	sleep	spavati	sleep:C	sleep:C	
ARMENIAN_EASTERN	hye	sleep	1585	sleep	kh~3nEl	sleep:C	sleep:C	
SORBIAN_LOWER	dsb	sleep	1585	sleep	spaS	sleep:C	sleep:C	
CATALAN	cat	sleep	1585	sleep	durmi	sleep:E	sleep:E	
RUSSIAN	rus	sleep	1585	sleep	spaty~	sleep:C	sleep:C	
OSSETIC_DIGOR	oss	sleep	1585	sleep	funaykan	sleep:J	sleep:J	
MIDDLE_CORNISH	cor	sleep	1585	sleep	koska	sleep:F	sleep:F	
SWEDISH	swe	snake	730	snake	urm	snake:K	snake:K	
DANISH	dan	snake	730	snake	sno"	snake:J	snake:J	
GUTNISH_LAU		snake	730	snake	orm	snake:K	snake:K	
OSSETIC_IRON	oss	snake	730	snake	kalm	snake:Q	snake:Q	
BIHARI	mai	snake	730	snake	sap	snake:E	snake:E	
DUTCH	nld	snake	730	snake	slaN	snake:B	snake:B	
MARATHI	mar	snake	730	snake	sap	snake:E	snake:E	
SORBIAN_UPPER	hsb	snake	730	snake	had	snake:I	snake:I	
ORIYA	ori	snake	730	snake	sapo	snake:E	snake:E	
SLOVENIAN	slv	snake	730	snake	katSa	snake:V	snake:V	
BELARUSIAN	bel	snake	730	snake	zy~my~aya	snake:H	snake:H	
ANCIENT_GREEK	grc	snake	730	snake	ekh~idna	snake:D	snake:D	
GREEK	ell	snake	730	snake	fi8i	snake:D	snake:D	
OLD_SWEDISH		snake	730	snake	ormber	snake:K	snake:K	
ICELANDIC	isl	snake	730	snake	stnaukh~ir	snake:J	snake:J	
SLOVAK	slk	snake	730	snake	had	snake:I	snake:I	
ENGLISH	eng	snake	730	snake	sneik	snake:J	snake:J	
ASSAMESE	asm	snake	730	snake	xap	snake:E	snake:E	
ITALIAN	ita	snake	730	snake	sErpe	snake:E	snake:E	
ELFDALIAN	qov	snake	730	snake	33rm	snake:K	snake:K	
FAROESE	fao	snake	730	snake	slaNga	snake:B	snake:B	
UKRAINIAN	ukr	snake	730	snake	zmiya	snake:H	snake:H	
CZECH	ces	snake	730	snake	had	snake:I	snake:I	
STAVANGERSK		snake	730	snake	oGm	snake:K	snake:K	
NORWEGIAN_RIKSMAL	nor	snake	730	snake	slaN3	snake:B	snake:B	
OLD_NORSE	non	snake	730	snake	na8r	snake:G	snake:G	
SPANISH	spa	snake	730	snake	serpyente	snake:E	snake:E	
MAGAHI	mag	snake	730	snake	sap	snake:E	snake:E	
OLD_CHURCH_SLAVONIC	chu	snake	730	snake	zmiya	snake:H	snake:H	
PORTUGUESE	por	snake	730	snake	kobra	snake:F	snake:F	
OLD_IRISH	sga	snake	730	snake	na83r	snake:G	snake:G	
GERMAN	deu	snake	730	snake	SlaN3	snake:B	snake:B	
DANISH_FJOLDE		snake	730	snake	slaN3	snake:B	snake:B	
OSSETIC	oss	snake	730	snake	kalm	snake:Q	snake:Q	
MACEDONIAN	mkd	snake	730	snake	zmiya	snake:H	snake:H	
LATIN	lat	snake	730	snake	serpens	snake:E	snake:E	
FRENCH	fra	snake	730	snake	sErpa	snake:E	snake:E	
URDU	urd	snake	730	snake	sap	snake:E	snake:E	
POLISH	pol	snake	730	snake	vowZ	snake:D	snake:D	
FRISIAN	frs	snake	730	snake	slaN3	snake:B	snake:B	
BULGARIAN	bul	snake	730	snake	zmiya	snake:H	snake:H	
CLASSICAL_ARMENIAN	xcl	snake	730	snake	awy	snake:D	snake:D	
SORBIAN_LOWER	dsb	snake	730	snake	huZ	snake:D	snake:D	
CATALAN	cat	snake	730	snake	serp	snake:E	snake:E	
SERBO-CROATIAN	srp	snake	730	snake	zmiya	snake:H	snake:H	
RUSSIAN	rus	snake	730	snake	zmy~Eya	snake:H	snake:H	
OSSETIC_DIGOR	oss	snake	730	snake	Gelaga	snake:R	snake:R	
SWEDISH	swe	four	1500	four	fira	four:N	four:N	
DANISH	dan	four	1500	four	fio	four:N	four:N	
GUTNISH_LAU		four	1500	four	fEirE	four:N	four:N	
OSSETIC_IRON	oss	four	1500	four	sippar	four:N	four:N	
BIHARI	mai	four	1500	four	T3ir	four:N	four:N	
DUTCH	nld	four	1500	four	vir	four:N	four:N	
MARATHI	mar	four	1500	four	tSar	four:N	four:N	
SORBIAN_UPPER	hsb	four	1500	four	St3ri	four:N	four:N	
ORIYA	ori	four	1500	four	Tari	four:N	four:N	
SLOVENIAN	slv	four	1500	four	Stiri	four:N	four:N	
BELARUSIAN	bel	four	1500	four	tSat3r3	four:N	four:N	
ANCIENT_GREEK	grc	four	1500	four	tetares	four:N	four:N	
GREEK	ell	four	1500	four	tesera	four:N	four:N	
OLD_SWEDISH		four	1500	four	fyurir	four:N	four:N	
ICELANDIC	isl	four	1500	four	fyourir	four:N	four:N	
SLOVAK	slk	four	1500	four	Stiri	four:N	four:N	
ENGLISH	eng	four	1500	four	fo	four:N	four:N	
ASSAMESE	asm	four	1500	four	sari	four:N	four:N	
BRETON	bre	four	1500	four	pevar	four:N	four:N	
ITALIAN	ita	four	1500	four	kwattro	four:N	four:N	
ELFDALIAN	qov	four	1500	four	fira	four:N	four:N	
FAROESE	fao	four	1500	four	fuira	four:N	four:N	
UKRAINIAN	ukr	four	1500	four	tSotiri	four:N	four:N	
CZECH	ces	four	1500	four	tStiri	four:N	four:N	
STAVANGERSK		four	1500	four	fiGa	four:N	four:N	
NORWEGIAN_RIKSMAL	nor	four	1500	four	fir3	four:N	four:N	
OLD_NORSE	non	four	1500	four	fyorir	four:N	four:N	
SPANISH	spa	four	1500	four	kwatro	four:N	four:N	
MAGAHI	mag	four	1500	four	Tar	four:N	four:N	
OLD_CHURCH_SLAVONIC	chu	four	1500	four	CEturE	four:N	four:N	
PORTUGUESE	por	four	1500	four	kuatru	four:N	four:N	
OLD_IRISH	sga	four	1500	four	ke83r	four:N	four:N	
MIDDLE_BRETON		four	1500	four	pEvar	four:N	four:N	
GERMAN	deu	four	1500	four	fia	four:N	four:N	
DANISH_FJOLDE		four	1500	four	fey3r	four:N	four:N	
MACEDONIAN	mkd	four	1500	four	tSetiri	four:N	four:N	
LATIN	lat	four	1500	four	kw~atuor	four:N	four:N	
FRENCH	fra	four	1500	four	katr	four:N	four:N	
URDU	urd	four	1500	four	Car	four:N	four:N	
POLISH	pol	four	1500	four	tStEr3	four:N	four:N	
